"Activity" "Subject" "Feature" "Mean"
"walking" 25 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.406678108108108
"walking" 26 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.532999609491525
"walking" 27 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.642349125614035
"walking" 28 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.545480217777778
"walking" 29 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.654313559056604
"walking" 30 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.399032346
"walking downstairs" 1 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.495422486102041
"walking downstairs" 2 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.379436674361702
"walking downstairs" 3 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.30863033105102
"walking downstairs" 4 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.414919000955556
"walking downstairs" 5 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.51494094106383
"walking downstairs" 6 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.286724914610417
"walking downstairs" 7 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.432730974446809
"walking downstairs" 8 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.302735102631579
"walking downstairs" 9 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.423558773952381
"walking downstairs" 10 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.339514358157895
"walking downstairs" 11 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.397722757934783
"walking downstairs" 12 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.4223632375
"walking downstairs" 13 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.452190386808511
"walking downstairs" 14 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.378882872733333
"walking downstairs" 15 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.351630000285714
"walking downstairs" 16 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.470373498510638
"walking downstairs" 17 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.393194731747826
"walking downstairs" 18 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.513947089545455
"walking downstairs" 19 "FrequencyBodyGyroscope.StandardDeviationX-Axis" 0.196613286661538
"walking downstairs" 20 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.253365630644444
"walking downstairs" 21 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.469790144111111
"walking downstairs" 22 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.284532358444444
"walking downstairs" 23 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.482598325037037
"walking downstairs" 24 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.484894683818182
"walking downstairs" 25 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.316252107741379
"walking downstairs" 26 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.3981998635
"walking downstairs" 27 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.390968436431818
"walking downstairs" 28 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.345453346086956
"walking downstairs" 29 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.319123137947917
"walking downstairs" 30 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.278386596338226
"walking upstairs" 1 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.565892490754717
"walking upstairs" 2 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.476358845625
"walking upstairs" 3 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.484820991355932
"walking upstairs" 4 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.483548693461538
"walking upstairs" 5 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.501685580212766
"walking upstairs" 6 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.390248128039216
"walking upstairs" 7 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.368636961470588
"walking upstairs" 8 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.409955580780488
"walking upstairs" 9 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.361626377102041
"walking upstairs" 10 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.34130162006383
"walking upstairs" 11 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.517811645740741
"walking upstairs" 12 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.5604629635
"walking upstairs" 13 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.562911002545455
"walking upstairs" 14 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.464742933888889
"walking upstairs" 15 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.4372253275
"walking upstairs" 16 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.509896031372549
"walking upstairs" 17 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.5244683916875
"walking upstairs" 18 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.60071129637931
"walking upstairs" 19 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.4775147465
"walking upstairs" 20 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.532021733921569
"walking upstairs" 21 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.560968048723404
"walking upstairs" 22 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.338139776690476
"walking upstairs" 23 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.590430783921569
"walking upstairs" 24 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.602945480677966
"walking upstairs" 25 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.500119831476923
"walking upstairs" 26 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.590812298
"walking upstairs" 27 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.574254281745098
"walking upstairs" 28 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.556383410588235
"walking upstairs" 29 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.350338205020408
"walking upstairs" 30 "FrequencyBodyGyroscope.StandardDeviationX-Axis" -0.503484236964615
"laying" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.9512320494
"laying" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.981910616458333
"laying" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.977032495483871
"laying" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.956182500185185
"laying" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.977257800961538
"laying" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.945365097894737
"laying" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.939727873653846
"laying" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.950316470925926
"laying" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.9231319366
"laying" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.953453496551724
"laying" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.982660631754386
"laying" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.955343675666667
"laying" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.959944126451613
"laying" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.929955407058824
"laying" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.959991907083333
"laying" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.968135251857143
"laying" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.970627806901408
"laying" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.983457774923077
"laying" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.959831365783133
"laying" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.973092518088235
"laying" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.946599855444444
"laying" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.960711254583333
"laying" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.954997309583333
"laying" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.95779294875
"laying" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.932293334794521
"laying" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.977491843421053
"laying" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.983052318513513
"laying" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.957552988125
"laying" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.992240785652174
"laying" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.965134152428571
"sitting" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.962345042553192
"sitting" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.977356188695652
"sitting" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.939609988461538
"sitting" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.954120419
"sitting" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.947571471590909
"sitting" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.944901470363636
"sitting" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.93824472
"sitting" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.96892443326087
"sitting" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.910583361
"sitting" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.983579646666667
"sitting" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.982137919056604
"sitting" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.959040695686274
"sitting" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.97827070877551
"sitting" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.958227403148148
"sitting" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.973456092372881
"sitting" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.954343752463768
"sitting" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.984813098125
"sitting" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.985710087894737
"sitting" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.955598610136986
"sitting" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.958015696363636
"sitting" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.974723217647059
"sitting" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.946107943548387
"sitting" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.943733421029412
"sitting" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.976252427794118
"sitting" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.979828883230769
"sitting" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.969488188974359
"sitting" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.981037690285714
"sitting" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.953207017222222
"sitting" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.987259808666667
"sitting" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.973804950806452
"standing" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.987107727735849
"standing" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.97103605037037
"standing" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.923125941147541
"standing" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.945825840178571
"standing" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.931857811428571
"standing" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.942539174210526
"standing" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.945818157735849
"standing" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.968055495925926
"standing" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.941950576888889
"standing" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.958399857954545
"standing" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.994353086595745
"standing" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.938529853770492
"standing" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.97142515122807
"standing" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.944306864
"standing" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.969442882075472
"standing" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.978402418717949
"standing" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.983946584871795
"standing" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.978801848493151
"standing" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.966967238082192
"standing" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.901237499589041
"standing" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.954080913707865
"standing" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.962172736666667
"standing" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.945871186029412
"standing" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.965798055507246
"standing" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.975960666081081
"standing" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.981740873108108
"standing" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.98185775725
"standing" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.936101609113924
"standing" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.989643721230769
"standing" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.939469774067797
"walking" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.0335081597884211
"walking" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.533046952542373
"walking" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.568888673448276
"walking" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.654657770166667
"walking" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.502683380535714
"walking" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.332008706842105
"walking" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.290859379017544
"walking" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.1908057215
"walking" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.490990336346154
"walking" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.204392821584906
"walking" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.453663184067797
"walking" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.4437983296
"walking" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.318618506122807
"walking" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.0832950551222034
"walking" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.365361208555556
"walking" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.61194087745098
"walking" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.439238787704918
"walking" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.460890661785714
"walking" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.133010285461538
"walking" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.107704805445098
"walking" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.419400879423077
"walking" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.481624411086957
"walking" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.286581518449153
"walking" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.495896271896552
"walking" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.567201282027027
"walking" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.587939604576271
"walking" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.530943838421053
"walking" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.497470739444444
"walking" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.0941359695075472
"walking" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.0955456046230769
"walking downstairs" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.181414728657143
"walking downstairs" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.458732747446809
"walking downstairs" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.553094540204082
"walking downstairs" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.691518367333333
"walking downstairs" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.431552775319149
"walking downstairs" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.235470976166667
"walking downstairs" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.351717743191489
"walking downstairs" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.0461356322868421
"walking downstairs" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.364282565714286
"walking downstairs" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.343237004473684
"walking downstairs" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.481127494565217
"walking downstairs" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.518923134565217
"walking downstairs" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.24966032923617
"walking downstairs" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.0741391154937778
"walking downstairs" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.360972848571429
"walking downstairs" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.565214032765957
"walking downstairs" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.469390428043478
"walking downstairs" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.607757979272727
"walking downstairs" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.028489571974359
"walking downstairs" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.159961424355556
"walking downstairs" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.388418746666667
"walking downstairs" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.570339899444444
"walking downstairs" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.12605231802963
"walking downstairs" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.523412701636364
"walking downstairs" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.470641125
"walking downstairs" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.4975063388
"walking downstairs" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.543033246590909
"walking downstairs" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.293108364565217
"walking downstairs" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.354872689583333
"walking downstairs" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.255732054951613
"walking upstairs" 1 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.151538905566038
"walking upstairs" 2 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.459758488958333
"walking upstairs" 3 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.556045947118644
"walking upstairs" 4 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.489824279230769
"walking upstairs" 5 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.403486393191489
"walking upstairs" 6 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.31361857145098
"walking upstairs" 7 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.579964614705882
"walking upstairs" 8 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.0478802512585366
"walking upstairs" 9 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.352033091612245
"walking upstairs" 10 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.171735785297872
"walking upstairs" 11 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.153787850538889
"walking upstairs" 12 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.483918390576923
"walking upstairs" 13 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.364283258727273
"walking upstairs" 14 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.646233637037037
"walking upstairs" 15 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.243612269004167
"walking upstairs" 16 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.559600598431373
"walking upstairs" 17 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.481154119791667
"walking upstairs" 18 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.443429836896552
"walking upstairs" 19 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.149925160355
"walking upstairs" 20 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.079046721372549
"walking upstairs" 21 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.478299637021277
"walking upstairs" 22 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.473882071666667
"walking upstairs" 23 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.301619977058824
"walking upstairs" 24 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.586177824237288
"walking upstairs" 25 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.349362687538462
"walking upstairs" 26 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.598236639818182
"walking upstairs" 27 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.587869474313725
"walking upstairs" 28 "FrequencyBodyGyroscope.StandardDeviationY-Axis" -0.459989315686274
"walking upstairs" 29 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.234346783653061
"walking upstairs" 30 "FrequencyBodyGyroscope.StandardDeviationY-Axis" 0.0449545535584615
"laying" 1 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.9165825082
"laying" 2 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.963174222291667
"laying" 3 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.967256854193548
"laying" 4 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.965807466666667
"laying" 5 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.963305738076923
"laying" 6 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.947136774385965
"laying" 7 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.9588764125
"laying" 8 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.970671966481481
"laying" 9 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.965686312
"laying" 10 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.975298797068965
"laying" 11 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.963183902982456
"laying" 12 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.956424382333333
"laying" 13 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.969797214516129
"laying" 14 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.957790479803922
"laying" 15 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.960015831111111
"laying" 16 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.985730995857143
"laying" 17 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.978357126056338
"laying" 18 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.986483048153846
"laying" 19 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.975417523855422
"laying" 20 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.974995267058824
"laying" 21 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.983270707333333
"laying" 22 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.936965638611111
"laying" 23 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.98531784125
"laying" 24 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.983602745694445
"laying" 25 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.915467504246575
"laying" 26 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.971789046710526
"laying" 27 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.980096438108108
"laying" 28 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.966312024
"laying" 29 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.976858964492754
"laying" 30 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.972199238
"sitting" 1 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.94391784106383
"sitting" 2 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.963522659782609
"sitting" 3 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.930633150769231
"sitting" 4 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.9328683544
"sitting" 5 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.947346476590909
"sitting" 6 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.947326797818182
"sitting" 7 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.939826018125
"sitting" 8 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.962632253913044
"sitting" 9 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.9341874784
"sitting" 10 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.962418559814815
"sitting" 11 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.956802766792453
"sitting" 12 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.954769877647059
"sitting" 13 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.969451754693878
"sitting" 14 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.956028807962963
"sitting" 15 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.966228648305085
"sitting" 16 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.96427005231884
"sitting" 17 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.9809696453125
"sitting" 18 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.98279727631579
"sitting" 19 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.967869249178082
"sitting" 20 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.949176822121212
"sitting" 21 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.979130678470588
"sitting" 22 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.951045695483871
"sitting" 23 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.961914054264706
"sitting" 24 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.972851787647059
"sitting" 25 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.974172870615385
"sitting" 26 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.968266666923077
"sitting" 27 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.977595519142857
"sitting" 28 "FrequencyBodyGyroscope.StandardDeviationZ-Axis" -0.961561036111111
